-1.19399e+29
1.79686e+29
-6.54618e+28
-3.62781e+28
2.5897e+28
-1.06895e+29
4.62636e+27
1.63367e+29
1.72449e+29
4.7548e+28
-5.03996e+27
-2.95917e+28
-7.05264e+28
-5.68894e+28
1.01177e+28
4.51088e+28
2.67216e+28
6.64009e+27
7.23431e+26
1.76319e+25
9.42651e+27
3.90632e+27
-1.73383e+28
1.49859e+27
8.5442e+27
-5.84656e+27
-1.11096e+28
-4.63539e+27
-8.0397e+26
-5.56839e+25
3.70598e+28
5.17127e+28
4.03363e+28
1.2925e+29
1.89272e+28
-1.59681e+29
-1.41516e+29
-5.10951e+28
-8.88761e+27
-6.57644e+26
-3.916e+27
2.50647e+28
8.78975e+28
5.5765e+28
-1.89156e+28
-3.91368e+28
-1.53609e+28
-1.9812e+27
-5.30703e+25
-7.22405e+24
-5.4648e+28
-3.26677e+29
-7.75187e+29
-6.26165e+29
1.10987e+29
4.96873e+29
2.9397e+29
7.28281e+28
7.82075e+27
2.99625e+26
