0.91 -7.39759e-32
0.92 1.2756e-32
0.93 -1.99547e-33
0.94 2.90683e-34
0.95 -4.0037e-35
0.96 5.26612e-36
0.97 -6.66088e-37
0.98 8.1367e-38
0.99 -9.36476e-39
1 0
0 0
0.01 0.0063915
0.02 0.0179709
0.03 0.035629
0.04 0.0594586
0.05 0.0887699
0.06 0.122363
0.07 0.158903
0.08 0.197231
0.09 0.236514
0.1 0.276244
0.11 0.316155
0.12 0.356131
0.13 0.396125
0.14 0.436124
0.15 0.476124
0.16 0.516124
0.17 0.556124
0.18 0.596124
0.19 0.636126
0.2 0.676119
0.21 0.716048
0.22 0.755701
0.23 0.794516
0.24 0.831338
0.25 0.86427
0.26 0.890807
0.27 0.90833
0.28 0.914853
0.29 0.909658
0.3 0.893515
0.31 0.868374
0.32 0.836721
0.33 0.800919
0.34 0.762794
0.35 0.72353
0.36 0.683781
0.37 0.643855
0.38 0.603872
0.39 0.563876
0.4 0.523876
0.41 0.483876
0.42 0.443876
0.43 0.403876
0.44 0.363875
0.45 0.323878
0.46 0.283914
0.47 0.244087
0.48 0.20468
0.49 0.166269
0.5 0.129803
0.51 0.0965348
0.52 0.067773
0.53 0.0445114
0.54 0.027109
0.55 0.0151806
0.56 0.007751
0.57 0.00357738
0.58 0.00147849
0.59 0.000541171
0.6 0.000173008
0.61 4.73915e-05
0.62 1.08032e-05
0.63 1.94628e-06
0.64 2.46372e-07
0.65 1.31988e-08
0.66 -2.21614e-09
0.67 -5.35133e-10
0.68 -1.71461e-11
0.69 8.74296e-12
0.7 8.9958e-13
0.71 -1.34591e-13
0.72 -2.16565e-14
0.73 2.63051e-15
0.74 4.28335e-16
0.75 -6.72311e-17
0.76 -6.46338e-18
0.77 1.82943e-18
0.78 1.57515e-20
0.79 -4.21411e-20
0.8 3.63578e-21
0.81 5.71725e-22
0.82 -1.50573e-22
0.83 6.06943e-24
0.84 2.66769e-24
0.85 -5.36534e-25
0.86 2.12625e-26
0.87 9.21348e-27
0.88 -2.11171e-27
0.89 1.63436e-28
0.9 1.99222e-29
0.91 -7.88905e-30
0.92 1.12592e-30
0.93 -4.46423e-32
0.94 -1.79324e-32
0.95 5.11188e-33
0.96 -7.30774e-34
0.97 4.52353e-35
0.98 7.25399e-36
0.99 -2.77408e-36
1 0
0 0
0.01 0.00421984
0.02 0.0120972
0.03 0.0246425
0.04 0.0424763
0.05 0.0656809
0.06 0.0938031
0.07 0.126
0.08 0.161257
0.09 0.198601
0.1 0.237236
0.11 0.276595
0.12 0.316321
0.13 0.356216
0.14 0.396179
0.15 0.436168
0.16 0.476165
0.17 0.516164
0.18 0.556164
0.19 0.596161
0.2 0.636136
0.21 0.676023
0.22 0.71564
0.23 0.754573
0.24 0.792034
0.25 0.826763
0.26 0.857028
0.27 0.880825
0.28 0.896247
0.29 0.901925
0.3 0.89738
0.31 0.883133
0.32 0.860542
0.33 0.831443
0.34 0.797738
0.35 0.761076
0.36 0.722694
0.37 0.683407
0.38 0.643691
0.39 0.603792
0.4 0.563825
0.41 0.523833
0.42 0.483836
0.43 0.443836
0.44 0.403838
0.45 0.36385
0.46 0.323906
0.47 0.284098
0.48 0.244632
0.49 0.205901
0.5 0.168537
0.51 0.133404
0.52 0.101506
0.53 0.0737946
0.54 0.0509553
0.55 0.033228
0.56 0.0203517
0.57 0.0116471
0.58 0.0061964
0.59 0.00304889
0.6 0.00138004
0.61 0.000571251
0.62 0.000214781
0.63 7.27474e-05
0.64 2.19634e-05
0.65 5.82619e-06
0.66 1.32936e-06
0.67 2.51926e-07
0.68 3.70132e-08
0.69 3.47391e-09
0.7 -1.46043e-12
0.71 -6.33925e-11
0.72 -9.24314e-12
0.73 3.29568e-14
0.74 1.82381e-13
0.75 1.57946e-14
0.76 -2.4934e-15
0.77 -4.63146e-16
0.78 3.2079e-17
0.79 1.05305e-17
0.8 -5.42055e-19
0.81 -2.24706e-19
0.82 1.47161e-20
0.83 4.52282e-21
0.84 -4.9343e-22
0.85 -7.63906e-23
0.86 1.55998e-23
0.87 6.32742e-25
0.88 -4.05206e-25
0.89 2.17762e-26
0.9 7.18783e-27
0.91 -1.27786e-27
0.92 -1.93418e-29
0.93 3.23729e-29
0.94 -3.82192e-30
0.95 -2.32993e-31
0.96 1.25275e-31
0.97 -1.37415e-32
0.98 -7.95562e-34
0.99 4.53563e-34
1 0
0 0
0.01 0.00286277
0.02 0.00832048
0.03 0.0172854
0.04 0.0305234
0.05 0.0484995
0.06 0.0712852
0.07 0.0985577
0.08 0.129687
0.09 0.163878
0.1 0.200311
0.11 0.238265
0.12 0.27717
0.13 0.316626
0.14 0.356374
0.15 0.396268
0.16 0.436226
0.17 0.476211
0.18 0.516204
0.19 0.556194
0.2 0.596157
0.21 0.636031
0.22 0.675669
0.23 0.714766
0.24 0.752773
0.25 0.788809
0.26 0.82164
0.27 0.849745
0.28 0.871494
0.29 0.885422
0.3 0.890514
0.31 0.886419
0.32 0.873522
0.33 0.852839
0.34 0.825793
0.35 0.793942
0.36 0.758737
0.37 0.721368
0.38 0.682711
0.39 0.643346
0.4 0.603624
0.41 0.563736
0.42 0.523777
0.43 0.483791
0.44 0.4438
0.45 0.403819
0.46 0.363883
0.47 0.324064
0.48 0.284515
0.49 0.245512
0.5 0.207494
0.51 0.171078
0.52 0.137025
0.53 0.106151
0.54 0.079187
0.55 0.0566413
0.56 0.0386885
0.57 0.025137
0.58 0.0154787
0.59 0.00900157
0.6 0.00492709
0.61 0.00252976
0.62 0.00121417
0.63 0.000542737
0.64 0.000225038
0.65 8.61547e-05
0.66 3.02897e-05
0.67 9.71421e-06
0.68 2.81778e-06
0.69 7.30825e-07
0.7 1.66723e-07
0.71 3.26062e-08
0.72 5.22094e-09
0.73 6.16175e-10
0.74 3.47592e-11
0.75 -4.65913e-12
0.76 -1.44492e-12
0.77 -1.34965e-13
0.78 9.15121e-15
0.79 3.75334e-15
0.8 2.2107e-16
0.81 -5.48269e-17
0.82 -8.80824e-18
0.83 5.51842e-19
0.84 2.12056e-19
0.85 -3.10462e-21
0.86 -4.58648e-21
0.87 -9.59338e-24
0.88 9.90471e-23
0.89 -3.03765e-25
0.9 -2.17064e-24
0.91 6.19076e-26
0.92 4.6212e-26
0.93 -3.43599e-27
0.94 -8.60847e-28
0.95 1.31378e-28
0.96 1.04485e-29
0.97 -3.83921e-30
0.98 8.94537e-32
0.99 7.94051e-32
1 0
0 0
0.01 0.0019805
0.02 0.00581619
0.03 0.0122657
0.04 0.0220708
0.05 0.0358379
0.06 0.0539322
0.07 0.076416
0.08 0.103047
0.09 0.133333
0.1 0.16663
0.11 0.202247
0.12 0.239536
0.13 0.277953
0.14 0.317082
0.15 0.356631
0.16 0.396412
0.17 0.436312
0.18 0.476266
0.19 0.516237
0.2 0.556189
0.21 0.596063
0.22 0.635743
0.23 0.675004
0.24 0.713448
0.25 0.750448
0.26 0.785105
0.27 0.816262
0.28 0.84259
0.29 0.862736
0.3 0.875531
0.31 0.880184
0.32 0.876425
0.33 0.864553
0.34 0.845364
0.35 0.820002
0.36 0.78977
0.37 0.755938
0.38 0.719617
0.39 0.681685
0.4 0.64278
0.41 0.603324
0.42 0.563577
0.43 0.523688
0.44 0.483739
0.45 0.443777
0.46 0.403844
0.47 0.364006
0.48 0.324376
0.49 0.285154
0.5 0.246654
0.51 0.209326
0.52 0.173747
0.53 0.140583
0.54 0.11051
0.55 0.0841127
0.56 0.0617863
0.57 0.0436655
0.58 0.0296017
0.59 0.0191963
0.6 0.0118769
0.61 0.00699332
0.62 0.00390936
0.63 0.00206981
0.64 0.00103539
0.65 0.000488131
0.66 0.000216302
0.67 8.98247e-05
0.68 3.48418e-05
0.69 1.25749e-05
0.7 4.20354e-06
0.71 1.29417e-06
0.72 3.64359e-07
0.73 9.29233e-08
0.74 2.11859e-08
0.75 4.23338e-09
0.76 7.17168e-10
0.77 9.63565e-11
0.78 8.4692e-12
0.79 -2.22729e-14
0.8 -1.61647e-13
0.81 -2.78176e-14
0.82 -1.3597e-15
0.83 3.41075e-16
0.84 7.18853e-17
0.85 1.79584e-18
0.86 -1.25404e-18
0.87 -1.54875e-19
0.88 1.29658e-20
0.89 4.13302e-21
0.9 -2.32443e-23
0.91 -8.83908e-23
0.92 -2.94586e-24
0.93 1.81141e-24
0.94 9.83612e-26
0.95 -3.84898e-26
0.96 -2.17855e-27
0.97 8.67605e-28
0.98 3.38582e-29
0.99 -2.05674e-29
1 0
0 0
0.01 0.00139069
0.02 0.00411752
0.03 0.00878752
0.04 0.0160533
0.05 0.0265329
0.06 0.0407215
0.07 0.058916
0.08 0.0811711
0.09 0.107297
0.1 0.136897
0.11 0.169439
0.12 0.20433
0.13 0.240992
0.14 0.278915
0.15 0.317686
0.16 0.356994
0.17 0.396625
0.18 0.436435
0.19 0.476332
0.2 0.516249
0.21 0.55612
0.22 0.595842
0.23 0.635244
0.24 0.674032
0.25 0.711749
0.26 0.747731
0.27 0.781097
0.28 0.810783
0.29 0.835621
0.3 0.85447
0.31 0.866368
0.32 0.870676
0.33 0.867181
0.34 0.85612
0.35 0.838141
0.36 0.81419
0.37 0.785372
0.38 0.752807
0.39 0.717517
0.4 0.680357
0.41 0.641983
0.42 0.602867
0.43 0.563324
0.44 0.523552
0.45 0.483675
0.46 0.443775
0.47 0.403928
0.48 0.364233
0.49 0.324841
0.5 0.285983
0.51 0.247993
0.52 0.21131
0.53 0.176467
0.54 0.144048
0.55 0.114623
0.56 0.0886744
0.57 0.0665201
0.58 0.0482679
0.59 0.0337982
0.6 0.0227878
0.61 0.0147632
0.62 0.00917225
0.63 0.00545478
0.64 0.00309956
0.65 0.00167986
0.66 0.000866799
0.67 0.000425056
0.68 0.000197708
0.69 8.70484e-05
0.7 3.61979e-05
0.71 1.41809e-05
0.72 5.2189e-06
0.73 1.79829e-06
0.74 5.7786e-07
0.75 1.72327e-07
0.76 4.74018e-08
0.77 1.19311e-08
0.78 2.71817e-09
0.79 5.51688e-10
0.8 9.72667e-11
0.81 1.42216e-11
0.82 1.54466e-12
0.83 7.55604e-14
0.84 -1.33268e-14
0.85 -3.95836e-15
0.86 -4.46565e-16
0.87 3.05423e-18
0.88 9.18634e-18
0.89 1.2261e-18
0.9 -2.5781e-20
0.91 -2.7721e-20
0.92 -2.42126e-21
0.93 3.37169e-22
0.94 7.88861e-23
0.95 -1.08959e-24
0.96 -1.73035e-24
0.97 -7.41799e-26
0.98 3.34326e-26
0.99 2.79791e-27
1 0
0 0
0.01 0.000988126
0.02 0.002945
0.03 0.00634663
0.04 0.0117397
0.05 0.019692
0.06 0.0307285
0.07 0.0452634
0.08 0.0635444
0.09 0.0856197
0.1 0.111336
0.11 0.140366
0.12 0.17226
0.13 0.206505
0.14 0.242584
0.15 0.280024
0.16 0.318422
0.17 0.357463
0.18 0.396911
0.19 0.436598
0.2 0.476403
0.21 0.516228
0.22 0.555967
0.23 0.595475
0.24 0.634526
0.25 0.672779
0.26 0.709736
0.27 0.744724
0.28 0.7769
0.29 0.805288
0.3 0.828856
0.31 0.846627
0.32 0.857792
0.33 0.861821
0.34 0.858538
0.35 0.848141
0.36 0.831168
0.37 0.808418
0.38 0.780844
0.39 0.749439
0.4 0.71514
0.41 0.678762
0.42 0.640964
0.43 0.602245
0.44 0.562962
0.45 0.523357
0.46 0.483595
0.47 0.443798
0.48 0.404077
0.49 0.364565
0.5 0.325445
0.51 0.286969
0.52 0.249476
0.53 0.213388
0.54 0.179194
0.55 0.14741
0.56 0.118525
0.57 0.0929422
0.58 0.0709275
0.59 0.052569
0.6 0.0377677
0.61 0.0262543
0.62 0.0176291
0.63 0.011416
0.64 0.00711865
0.65 0.00426828
0.66 0.00245738
0.67 0.00135664
0.68 0.000717194
0.69 0.000362565
0.7 0.000175021
0.71 8.05554e-05
0.72 3.52937e-05
0.73 1.46937e-05
0.74 5.80159e-06
0.75 2.16763e-06
0.76 7.64449e-07
0.77 2.53718e-07
0.78 7.89715e-08
0.79 2.29534e-08
0.8 6.19681e-09
0.81 1.54331e-09
0.82 3.51322e-10
0.83 7.21545e-11
0.84 1.31061e-11
0.85 2.03454e-12
0.86 2.51299e-13
0.87 1.9749e-14
0.88 -4.34631e-16
0.89 -4.59732e-16
0.9 -7.92978e-17
0.91 -5.33755e-18
0.92 6.47285e-19
0.93 2.06175e-19
0.94 1.72556e-20
0.95 -1.78521e-21
0.96 -5.72017e-22
0.97 -2.97797e-23
0.98 8.56833e-24
0.99 1.45658e-24
1 0
0 0
0.01 0.000708871
0.02 0.00212433
0.03 0.00461537
0.04 0.00862719
0.05 0.0146534
0.06 0.0231934
0.07 0.0346999
0.08 0.049526
0.09 0.0678826
0.1 0.0898125
0.11 0.115189
0.12 0.143737
0.13 0.175069
0.14 0.208737
0.15 0.244277
0.16 0.281251
0.17 0.319274
0.18 0.358029
0.19 0.397267
0.2 0.436799
0.21 0.476474
0.22 0.516162
0.23 0.555719
0.24 0.594955
0.25 0.633603
0.26 0.671281
0.27 0.707471
0.28 0.741507
0.29 0.772589
0.3 0.799824
0.31 0.822296
0.32 0.839153
0.33 0.849704
0.34 0.853501
0.35 0.850394
0.36 0.840552
0.37 0.824432
0.38 0.802721
0.39 0.776249
0.4 0.745904
0.41 0.712543
0.42 0.67694
0.43 0.639742
0.44 0.601463
0.45 0.562487
0.46 0.523097
0.47 0.483495
0.48 0.443843
0.49 0.404288
0.5 0.364994
0.51 0.326168
0.52 0.288079
0.53 0.251063
0.54 0.215523
0.55 0.181906
0.56 0.15067
0.57 0.122242
0.58 0.0969661
0.59 0.0750679
0.6 0.0566211
0.61 0.0415421
0.62 0.0296022
0.63 0.0204579
0.64 0.0136937
0.65 0.00886643
0.66 0.00554663
0.67 0.00334861
0.68 0.00194883
0.69 0.00109216
0.7 0.000588762
0.71 0.00030497
0.72 0.000151621
0.73 7.22674e-05
0.74 3.29819e-05
0.75 1.43943e-05
0.76 5.99889e-06
0.77 2.38359e-06
0.78 9.01391e-07
0.79 3.23782e-07
0.8 1.1022e-07
0.81 3.5464e-08
0.82 1.07513e-08
0.83 3.0594e-09
0.84 8.13326e-10
0.85 2.00794e-10
0.86 4.56733e-11
0.87 9.46791e-12
0.88 1.75995e-12
0.89 2.85724e-13
0.9 3.85271e-14
0.91 3.79797e-15
0.92 1.32019e-16
0.93 -4.34123e-17
0.94 -1.12517e-17
0.95 -1.31278e-18
0.96 -1.874e-20
0.97 2.24746e-20
0.98 3.9712e-21
0.99 1.47293e-22
1 0
0 0
0.01 0.000512627
0.02 0.00154336
0.03 0.00337635
0.04 0.00636787
0.05 0.0109329
0.06 0.017519
0.07 0.0265692
0.08 0.0384793
0.09 0.0535549
0.1 0.0719783
0.11 0.0937879
0.12 0.118877
0.13 0.147009
0.14 0.177849
0.15 0.211
0.16 0.246044
0.17 0.282574
0.18 0.320224
0.19 0.358681
0.2 0.397685
0.21 0.437029
0.22 0.476537
0.23 0.516045
0.24 0.55537
0.25 0.594287
0.26 0.63249
0.27 0.669572
0.28 0.705004
0.29 0.738137
0.3 0.768215
0.31 0.794421
0.32 0.815933
0.33 0.832002
0.34 0.842029
0.35 0.845628
0.36 0.842671
0.37 0.833302
0.38 0.817918
0.39 0.797114
0.4 0.771627
0.41 0.742251
0.42 0.709776
0.43 0.674929
0.44 0.638341
0.45 0.600529
0.46 0.561902
0.47 0.52277
0.48 0.483373
0.49 0.443907
0.5 0.404554
0.51 0.365505
0.52 0.32699
0.53 0.289286
0.54 0.252726
0.55 0.217689
0.56 0.184587
0.57 0.153832
0.58 0.125797
0.59 0.100784
0.6 0.0789843
0.61 0.0604627
0.62 0.045147
0.63 0.0328394
0.64 0.023241
0.65 0.0159848
0.66 0.0106729
0.67 0.00691099
0.68 0.00433568
0.69 0.0026329
0.7 0.00154625
0.71 0.000877436
0.72 0.000480689
0.73 0.000254008
0.74 0.000129354
0.75 6.34258e-05
0.76 2.9915e-05
0.77 1.35585e-05
0.78 5.89876e-06
0.79 2.46053e-06
0.8 9.82782e-07
0.81 3.75341e-07
0.82 1.3685e-07
0.83 4.7547e-08
0.84 1.57096e-08
0.85 4.92405e-09
0.86 1.46002e-09
0.87 4.08122e-10
0.88 1.07102e-10
0.89 2.62472e-11
0.9 5.96583e-12
0.91 1.24598e-12
0.92 2.35924e-13
0.93 3.96594e-14
0.94 5.70211e-15
0.95 6.45705e-16
0.96 4.28926e-17
0.97 -2.6819e-18
0.98 -1.37765e-18
0.99 -2.29102e-19
1 0
0 0
0.01 0.000373238
0.02 0.00112818
0.03 0.00248278
0.04 0.00471894
0.05 0.008178
0.06 0.0132465
0.07 0.0203318
0.08 0.0298304
0.09 0.042092
0.1 0.0573846
0.11 0.0758676
0.12 0.0975759
0.13 0.122418
0.14 0.150189
0.15 0.180593
0.16 0.213278
0.17 0.247862
0.18 0.283971
0.19 0.321254
0.2 0.359404
0.21 0.398155
0.22 0.437283
0.23 0.476586
0.24 0.515871
0.25 0.554923
0.26 0.593481
0.27 0.63121
0.28 0.667686
0.29 0.702379
0.3 0.734658
0.31 0.763813
0.32 0.789092
0.33 0.809755
0.34 0.825137
0.35 0.83471
0.36 0.838137
0.37 0.835309
0.38 0.826351
0.39 0.811608
0.4 0.791608
0.41 0.767005
0.42 0.738519
0.43 0.706875
0.44 0.67276
0.45 0.636782
0.46 0.59946
0.47 0.561213
0.48 0.522378
0.49 0.483226
0.5 0.443984
0.51 0.404865
0.52 0.366086
0.53 0.327893
0.54 0.290569
0.55 0.25444
0.56 0.219868
0.57 0.187231
0.58 0.1569
0.59 0.12921
0.6 0.104423
0.61 0.0827095
0.62 0.0641235
0.63 0.0486027
0.64 0.035974
0.65 0.0259741
0.66 0.0182758
0.67 0.0125196
0.68 0.00834251
0.69 0.00540297
0.7 0.00339822
0.71 0.00207407
0.72 0.00122752
0.73 0.000703965
0.74 0.000390916
0.75 0.000210046
0.76 0.000109127
0.77 5.47789e-05
0.78 2.65476e-05
0.79 1.24114e-05
0.8 5.59274e-06
0.81 2.42687e-06
0.82 1.01311e-06
0.83 4.06434e-07
0.84 1.56507e-07
0.85 5.77723e-08
0.86 2.04131e-08
0.87 6.89255e-09
0.88 2.21975e-09
0.89 6.8034e-10
0.9 1.97933e-10
0.91 5.44923e-11
0.92 1.4143e-11
0.93 3.44427e-12
0.94 7.82309e-13
0.95 1.64394e-13
0.96 3.16011e-14
0.97 5.46252e-15
0.98 8.24762e-16
0.99 1.04408e-16
1 0
0 0
0.01 0.000273344
0.02 0.000829096
0.03 0.00183405
0.04 0.00350957
0.05 0.0061323
0.06 0.0100278
0.07 0.0155562
0.08 0.0230901
0.09 0.0329869
0.1 0.0455582
0.11 0.0610417
0.12 0.0795785
0.13 0.1012
0.14 0.125827
0.15 0.153279
0.16 0.183295
0.17 0.215556
0.18 0.249715
0.19 0.285423
0.2 0.322347
0.21 0.360184
0.22 0.398665
0.23 0.437549
0.24 0.476615
0.25 0.515641
0.26 0.554381
0.27 0.592548
0.28 0.629785
0.29 0.665654
0.3 0.699629
0.31 0.731103
0.32 0.759407
0.33 0.783847
0.34 0.803752
0.35 0.818526
0.36 0.827701
0.37 0.830979
0.38 0.828263
0.39 0.819664
0.4 0.805489
0.41 0.786206
0.42 0.762403
0.43 0.734734
0.44 0.703872
0.45 0.670462
0.46 0.63509
0.47 0.598269
0.48 0.560428
0.49 0.521923
0.5 0.483052
0.51 0.444068
0.52 0.405211
0.53 0.366721
0.54 0.328857
0.55 0.291907
0.56 0.256189
0.57 0.222047
0.58 0.189831
0.59 0.15988
0.6 0.132494
0.61 0.107908
0.62 0.0862688
0.63 0.0676267
0.64 0.0519261
0.65 0.0390139
0.66 0.0286556
0.67 0.0205575
0.68 0.0143927
0.69 0.00982625
0.7 0.00653708
0.71 0.00423477
0.72 0.00266954
0.73 0.00163654
0.74 0.000975065
0.75 0.00056428
0.76 0.000316994
0.77 0.000172761
0.78 9.12888e-05
0.79 4.67413e-05
0.8 2.31751e-05
0.81 1.11198e-05
0.82 5.15977e-06
0.83 2.31367e-06
0.84 1.00179e-06
0.85 4.18494e-07
0.86 1.68518e-07
0.87 6.5346e-08
0.88 2.43741e-08
0.89 8.73473e-09
0.9 3.00323e-09
0.91 9.89185e-10
0.92 3.11567e-10
0.93 9.36547e-11
0.94 2.68027e-11
0.95 7.28237e-12
0.96 1.87211e-12
0.97 4.5344e-13
0.98 1.02904e-13
0.99 2.2069e-14
1 0
0 0
0.01 0.000201208
0.02 0.000612151
0.03 0.00136032
0.04 0.00261866
0.05 0.00460902
0.06 0.00760089
0.07 0.011904
0.08 0.0178544
0.09 0.0257941
0.1 0.0360474
0.11 0.0488944
0.12 0.0645477
0.13 0.0831331
0.14 0.10468
0.15 0.129117
0.16 0.156286
0.17 0.185952
0.18 0.217826
0.19 0.25159
0.2 0.286917
0.21 0.32349
0.22 0.36101
0.23 0.399205
0.24 0.437822
0.25 0.47662
0.26 0.515353
0.27 0.553752
0.28 0.591503
0.29 0.628234
0.3 0.6635
0.31 0.696782
0.32 0.727497
0.33 0.755013
0.34 0.77869
0.35 0.797913
0.36 0.812145
0.37 0.820966
0.38 0.824111
0.39 0.821494
0.4 0.813215
0.41 0.799545
0.42 0.780907
0.43 0.757832
0.44 0.73092
0.45 0.700792
0.46 0.668059
0.47 0.633284
0.48 0.596971
0.49 0.559556
0.5 0.52141
0.51 0.482849
0.52 0.444153
0.53 0.405583
0.54 0.367398
0.55 0.329868
0.56 0.293284
0.57 0.257958
0.58 0.224216
0.59 0.192386
0.6 0.162778
0.61 0.135664
0.62 0.111255
0.63 0.0896824
0.64 0.0709909
0.65 0.055131
0.66 0.041966
0.67 0.0312854
0.68 0.0228238
0.69 0.0162821
0.7 0.0113503
0.71 0.00772671
0.72 0.00513338
0.73 0.00332642
0.74 0.00210122
0.75 0.00129317
0.76 0.000774998
0.77 0.000452047
0.78 0.0002565
0.79 0.000141512
0.8 7.58717e-05
0.81 3.95119e-05
0.82 1.9976e-05
0.83 9.79906e-06
